id,conversation_id,date,tweet,Odio_Bol,language,username,Reply?,link,SPAM?
1322339483279364097,1322257341874659328,2020-10-30 21:47:55,@valoreconomico ■ Abra agora sua conta GRÁTIS  na PASSFOLIO  Corretora Americana Investindo na bolsa de Nova York de forma SIMPLES e CORRETAGEM 0% ● Crie uma conta hoje e vc receberá até $100 em ações grátis  ● Menu em Português   ● Link:  https://t.co/QOlF2IdjkA LInk:  https://t.co/Yd7ohpNM2S,,pt,alertario24hrs,1,,1
1238077501492146176,1238055265171357697,2020-03-12 09:20:53,@MaluMacedoRJ Bom dia e excelente quinta-feira!,,pt,PMERJ,1,0,
1313265210862444544,1313265210862444544,2020-10-05 20:50:00,Alessandro não aceita o fim do namoro e tenta atear fogo no corpo de jovem. Entenda todos os detalhes do caso na reportagem do  #CidadeAlerta  https://t.co/GO7L6HR7Q5,,pt,cidadealerta,0,1,
1331009636229529600,1331009636229529600,2020-11-23 20:00:00,Operação da Polícia Federal apreende dinheiro e bens oriundos do tráfico de drogas #CidadeAlerta  https://t.co/t6lo9b7iLr,,pt,cidadealerta,0,1,
1383159443676876805,1383159443676876805,2021-04-16 17:44:43,Covid-19 é mais mortal no Brasil do que na Índia e ninguém sabe o porquê  https://t.co/nuYlJJZLyu,,pt,alertario24hrs,0,1,
1227600887318798337,1227582388840083459,2020-02-12 11:30:33,"@polido_pedro Será? Agradecemos a sua participação. Ao final, traremos mais detalhes. 👮🏻‍♂️👊🏻",,pt,PMERJ,1,0,
1320550748334280704,1320550748334280704,2020-10-25 23:20:07,"NÃO VOTE EM SUJISMUNDOS  ""Nova Iguaçu RJ, começou a porcaria de santinho no chão""  #eleições  https://t.co/VLLmDVK1tZ",,pt,RiodeNojeira,0,1,
1302211658568339457,1302007665581862912,2020-09-05 08:47:07,@micboss 👮🏽‍♂️💪🏽,,und,PMERJ,1,0,1
1325465841471795200,1319308584522518529,2020-11-08 12:50:57,"@TheMoonCarl @abstaina_ ■ Bitcoin, Bitcoin cash , Litecoin, Zcash e Ethereum. Abra agora sua conta GRÁTIS  na PASSFOLIO.  Sem Burocracia. Taxas e custos ZERO. Conta aberta em 1 minuto.   ■ Crie uma conta hoje.  ■ Menu em Português.   ■ Link:  https://t.co/QOlF2IdjkA LInk:  https://t.co/Yd7ohpNM2S",,pt,alertario24hrs,1,,1
1251271576932290561,1251271576932290561,2020-04-17 19:09:26,https://t.co/E00nLzP1HX,,und,RiodeNojeira,0,1,1
1353658405051895808,1353658405051895808,2021-01-25 07:58:08,"Comerciante, que também era cantor de rap, é morto por criminoso em São Paulo. Veja as informações no #BalançoGeral  https://t.co/DMaM6hP65n",,pt,balancogeral,0,1,
1361866221856169985,1361866221856169985,2021-02-16 23:33:04,Itaipava hoje à tarde !! 😳😳😳😳  #temporal #chuva  #itaipava  #petrópolis  https://t.co/HZR7e0a8Rt,,pt,RiodeNojeira,0,1,
1282099730856710147,1282099730856710147,2020-07-11 20:49:30,"Estado de SP registra 260 mortes por Covid-19 nas últimas 24h e total vai a 17.702 óbitos; casos confirmados chegam a 366,8 mil | São Paulo | G1  https://t.co/1beBfChNgA",,pt,alertario24hrs,0,1,
1327180976259264512,1327009507206172673,2020-11-13 06:26:17,@LuisPires2512 A #PMERJ agradece o seu apoio!,,pt,PMERJ,1,0,
1333719072106811397,1333719072106811397,2020-12-01 07:26:20,Moradores das zonas Norte e Oeste do Rio sofrem com falta de água há duas semanas  https://t.co/haJqeaFPyw #G1Rio,,pt,alertario24hrs,0,1,
1363143932994072578,1363143707541798913,2021-02-20 12:10:14,"@leiamoneytimes ●CÓDIGO DE INDICAÇÃO●   ■wandert266■ Invista no 🇺🇲🇺🇲🇺🇲na palma da sua mão e ganhe prêmios usando o código de indicação!  Acesse:  https://t.co/KvN3u7pQ21 Acesse:  https://t.co/KvN3u7pQ21 Acesse:  https://t.co/KvN3u7pQ21  ■ Cadastra-se é grátis, é fácil!  #nasdaq #nyse #stake🇺🇸",,pt,alertario24hrs,1,,1
1270388276646510599,1270388276646510599,2020-06-09 13:12:22,Policiais militares acabam de prender dois criminosos por estelionato e corrupção ativa na Zona Norte. Confira:  https://t.co/0llcy6bVas  https://t.co/PBwIs6oM3K,,pt,PMESP,0,1,
1322377753241542656,1322372903791452161,2020-10-31 00:19:59,@alexandrelepore Obrigado!,,pt,PMERJ,1,0,
1301320279294083072,1301319361144270848,2020-09-02 21:45:06,@cris18um Amém 🙏🏽 Cris!! Muito obrigado pelas palavras de carinho. Conte sempre conosco!!  #PMERJ,,pt,PMERJ,1,0,
1349460748326625281,1349460748326625281,2021-01-13 17:58:08,"Tudo foi gravado! Após causar terror em assalto, homens são perseguidos e trocam tiros com a Polícia. Eles foram presos #CidadeAlerta  https://t.co/f7kjWHQiSL",,pt,cidadealerta,0,1,
1348793889063399426,1348793889063399426,2021-01-11 21:48:17,"Nossos policiais militares estão atuando pelo programa #PercursoSeguro em vários pontos da cidade, zelando sempre pela sua #segurança. Neste momento, policiais da #UPPBorel estão a postos na Rua Uruguai com Conde de Bonfim, na Tijuca. A #PMERJ está nas ruas!  #ServireProteger  https://t.co/4xFzdQ4X9u",,pt,PMERJ,0,1,
1348726768446922752,1348661218312138752,2021-01-11 17:21:34,"@VascodaGama ■PROMOÇÃO VASCO BMG■  GANHE R$ 10,00 AGORA CONTA DIGITAL BMG...》  ●UTILIZE O CÓD WAN26U1●  Ao abrir a conta e digitar WAN26U1 quando a Duda te perguntar ou na área Código de Indicação, você ganha R$10 direto na conta Baixe o app e aproveite:  https://t.co/37gFenIwX2",,pt,alertario24hrs,1,,1
1326234919153111041,1326234919153111041,2020-11-10 15:46:59,"""Ex tem que ficar no passado"" diz Victória Villarim durante #LiveDasVenenosas  https://t.co/LcClogXRjt",,pt,balancogeral,0,1,
1383093657012690948,1383093657012690948,2021-04-16 13:23:19,Fase vermelha em transição: entenda como funcionará a flexibilização das restrições na pandemia em SP. Confira no #BalançoGeral ou pelo  https://t.co/EsiKDUNakY  https://t.co/bW474lkd7t,,pt,balancogeral,0,1,
1349453667175329792,1349453667175329792,2021-01-13 17:30:00,Bomba 💣 Colunistas dizem que Marina Ruy Barbosa está namorando deputado federal. Confira na #AHoraDaVenenosa  https://t.co/h1P41Rq496,,pt,balancogeral,0,1,
1300869043277234176,1300869043277234176,2020-09-01 15:52:03,Olha só a confissão que o apresentador Marcos Mion fez pela primeira vez durante a #LiveDasVenenosas  https://t.co/gu1AocmY7K,,pt,balancogeral,0,1,
1256892504676470784,1256892504676470784,2020-05-03 07:24:59,"Bom dia, Rio! Que seja uma semana de paz e que ela nos traga os ventos da mudança! Afinal de contas, vivemos esperando dias melhores.  #Fé🙏🏽 #vaipassar  #TroqueOMedoPelosCuidados #ConteComaPMERJ #ServireProteger  https://t.co/z0LzkZjbNX",,pt,PMERJ,0,1,
1377235053428809731,1377235053428809731,2021-03-31 09:23:19,"Depois de a China injetar dinheiro em sindicatos brasileiros, deputado federal apresenta projeto de lei para barrar a prática  https://t.co/zOTrUeZQ4M",,pt,alertario24hrs,0,1,
1339558608942587907,1339547435409006594,2020-12-17 10:10:34,"@fernandoulrich #BITCOIN ● Bitcoin, Bitcoin Cash, Litecoin, FileCoin, Uniswap,Synthetix, Compound, Chainlink, Zcash and Ethereum. Open your FREE PASSFOLIO Account now. LInk &gt;&gt;  https://t.co/WLA9xlOxRn &lt;&gt;● Acoount opened in 1 Minute   ■ Create an account today●&gt;&gt;》     https://t.co/WLA9xlOxRn",,en,alertario24hrs,1,,1
1329756721871532033,1329393102008815621,2020-11-20 09:01:22,"@SelmaCesar3 ■ APPLE, NETFLIX, FACEBOOK , AMAZON, MICROSOFT, TESLA , VISA.● ABRA AGORA SUA CONTA GRÁTIS SEM CUSTOS EM MENOS DE 1 MINUTO!  CORRETAGEM ZERO ● VC PODERÁ RECEBER ATÉ 100 DOLARES EM AÇÕES!    ☆Menu em Português☆   》Link:  https://t.co/QOlF2IdjkA LInk:  https://t.co/Yd7ohpNM2S",,pt,alertario24hrs,1,,1
1226572208048410624,1226549130660646912,2020-02-09 15:22:57,@EMERSONLUIZTAV2 💙,,und,PMERJ,1,0,1
1240686981631205377,1240686981631205377,2020-03-19 14:10:01,"Por causa de Cororavírus, Justiça cancela julgamento de Lula em caso do sítio  https://t.co/o1nKNoI2J8",,pt,alertario24hrs,0,1,
1329584241324085248,1329584241324085248,2020-11-19 21:36:00,Adolescente de 13 anos desaparece a caminho do curso de inglês em SP. Entenda todos os detalhes do caso na reportagem do  #CidadeAlerta  https://t.co/rt5cIsVJI7,,pt,cidadealerta,0,1,
1353896386891304960,1353896386891304960,2021-01-25 23:43:47,Criminosos explodiram e roubaram cofre de posto de gasolina na Rua Mercúrio na Pavuna nesta madrugada.  #pmerj  #bandidos  https://t.co/phWDkkgkw1,,pt,RiodeNojeira,0,1,
1344481852283711490,1344481852283711490,2020-12-31 00:13:47,"Praia do Forte em Cabo Frio agora a noite, onde muitos ficarão fracos.  #Covid19  https://t.co/PTjbIU4Vs1",,pt,RiodeNojeira,0,1,
1232431576052486144,1232319561778618368,2020-02-25 19:25:59,@ALEXMORAES76 Obrigado pelo apoio! #VencemosJuntos #EuConfioNaPMERJ,,pt,PMERJ,1,0,
1212185772796915712,1212177749659541506,2019-12-31 22:36:24,@UlyssesMendes3 #FelizAnoNovo,,und,PMERJ,1,0,1
1262738342912770048,1262738342912770048,2020-05-19 10:34:16,Dono de restaurante envia carne crua para cliente que assediou sócia #BalançoGeral  https://t.co/xr2YnMPmWZ,,pt,balancogeral,0,1,
1280529183471525894,1280529183471525894,2020-07-07 12:48:43,"Casal tenta fazer as pazes em bar, mas encontro quase acaba em morte #BalançoGeral  https://t.co/c4bEFpst0C",,pt,balancogeral,0,1,
1376674094142357506,1376674094142357506,2021-03-29 20:14:16,"Tiros no Morro dos Prazeres, em Santa Teresa (19:33) #TirosRJ",,pt,alertario24hrs,0,0,
1256333930795462657,1256166867011604481,2020-05-01 18:25:25,@rodrigo_rangel Kkkkkkkkkkkkkkkkk,,und,alertario24hrs,1,0,1
1376222800478867459,1376222800478867459,2021-03-28 14:20:59,"Estamos nas ruas para garantir a segurança da população. Neste momento, policiais militares do #31BPM patrulham a Av. Lúcio Costa entre os postos 07 e 08 da orla da Barra da Tijuca.  #PMERJ #ServireProteger #ValorizeQuemTeProtege  https://t.co/C5VAyrm62J",,pt,PMERJ,0,1,
1337979269121798145,1337721127171469313,2020-12-13 01:34:50,"@next_china @bopinion #BITCOIN ● Bitcoin, Bitcoin Cash, Litecoin, FileCoin, Uniswap,Synthetix, Compound, Chainlink, Zcash and Ethereum. Open your FREE PASSFOLIO Account now. LInk &gt;&gt;  https://t.co/WLA9xlOxRn &lt;&gt;● Acoount opened in 1 Minute   ■ Create an account today●     https://t.co/WLA9xlOxRn",,en,alertario24hrs,1,,1
1324796176298893320,1318929433005334530,2020-11-06 16:29:56,"@HallysonTiago @ancapsu ■ Bitcoin, Bitcoin cash , Litecoin, Zcash e Ethereum. Abra agora sua conta GRÁTIS  na PASSFOLIO.  Sem Burocracia. Taxas e custos ZERO. Conta aberta em 1 minuto.   ● Crie uma conta hoje.  ■ Menu em Português   ■ Link:  https://t.co/QOlF2IdjkA LInk:  https://t.co/Yd7ohpNM2S",,pt,alertario24hrs,1,,1
1224984303970529280,1224984303970529280,2020-02-05 06:13:11,Policial que agrediu mulher grávida após abordagem é afastado das ruas #BalançoGeral  https://t.co/coBylWHw8b,,pt,balancogeral,0,1,
1281599679868829696,1281567298025918465,2020-07-10 11:42:29,@fraternit123 🙏,,und,PMERJ,1,0,1
1330826825417814018,1330826825417814018,2020-11-23 07:53:35,Advogada ofende e agride funcionários e clientes de padaria em São Paulo #BalançoGeral  https://t.co/6qFe7AOmJ7,,pt,balancogeral,0,1,
1286460702421549060,1286460702421549060,2020-07-23 21:38:27,Bolsonaro oferecendo Cloroquina para a Ema.  🤣🤣😁  #covid19  https://t.co/9Pt80GzlPU,,pt,RiodeNojeira,0,1,
1346483578801065984,1346483578801065984,2021-01-05 12:47:56,"Veja quem apareceu no telão do Gottinão nesta terça-feira (05). 🤩Apareça você também, poste sua foto e marque #BalançoGeral!  https://t.co/9gw4TXbZfR",,pt,balancogeral,0,1,
1287391307279863809,1287387216063406080,2020-07-26 11:16:20,"@beluzziapi Bom dia, nobre amigo! Vá e vença!",,pt,PMERJ,1,0,
1261384648795451393,1261329009851412482,2020-05-15 16:55:10,@BarbosaValeria4 🙏🏻,,und,PMERJ,1,0,1
1232140230670548992,1232140230670548992,2020-02-25 00:08:17,"Se não samba, então não é escola de samba.   Desfiles estão virando uma palhaçada atrás da outra. Pura politicagem.  O negócio é lacrar.  #carnaval  #palhaçada  https://t.co/XXEXTTfM3X",,pt,RiodeNojeira,0,1,
1328417518139170822,1328387364306247688,2020-11-16 16:19:51,"@MMCrypto ■ Bitcoin, Bitcoin Cash, Litecoin, FileCoin, Uniswap,Synthetix, Compound, Chainlink, Zcash and Ethereum. Open your FREE PASSFOLIO Account now. LInk &gt;&gt;  https://t.co/WLA9xlOxRn ● Acoount opened in 1 Minute.  ■ Create an account today.     https://t.co/WLA9xlOxRn",,en,alertario24hrs,1,,1
1319798258844262401,1319798258844262401,2020-10-23 21:30:00,Corpo de MC Kallebe é encontrado em rio após buscas de bombeiros. Entenda todos os detalhes do caso na reportagem do  #CidadeAlerta  https://t.co/bBCTCXmodQ,,pt,cidadealerta,0,1,
1350571783498424321,1350571783498424321,2021-01-16 19:33:00,"Nesta semana, durante a #LiveDasVenenosas, a cantora Fernanda Abreu revelou como é a vida longe dos palcos. Veja no video!  https://t.co/uatdcfwe89",,pt,balancogeral,0,1,
1367027727770021888,1367027727770021888,2021-03-03 05:23:03,Combate à covid-19: São Paulo abre mais postos de vacinação drive-thru. Veja ao vivo no #BalançoGeral  https://t.co/s2VgVxvSWB,,pt,balancogeral,0,1,
1308342692561268736,1308239090928758784,2020-09-22 06:49:40,@micboss 👊🏽👊🏽🙂,,und,PMERJ,1,0,1
1336996584605802505,1336996584605802505,2020-12-10 08:30:00,O #BalançoGeral fica por aqui. Continue bem informado com o @fala_brasil na @recordtvoficial,,pt,balancogeral,0,0,
1219242265480192000,1219232456227815424,2020-01-20 09:56:23,@paulohe51064932 @DDalertaRio Estamos atuando para coibir tais ações criminosas na região. Obrigado pelo contato e bom dia!,,pt,PMERJ,1,0,
1371208919821979648,1371208919821979648,2021-03-14 18:17:36,"Durante a semana, número de vítimas diárias ultrapassou 2.000 por três dias seguidos. Neste domingo, a média móvel de óbitos atingiu 1.831, a maior já registrada  https://t.co/AkmIx3Lr4p",,pt,alertario24hrs,0,1,
1322167626324496385,1322155136555298816,2020-10-30 10:25:01,@karenmirandado2 Obrigado!,,pt,PMERJ,1,0,
1315060845613920256,1314979122351833088,2020-10-10 19:45:12,"#PMERJ Informa Os manifestantes já dispersaram e não houve alteração, graças ao trabalho da @PMERJ que, inclusive, segue no entorno do estádio.",,pt,PMERJ,0,0,
1298201644669313025,1298201644669313025,2020-08-25 07:12:46,Homem usa muleta para passar por detector de metais e assaltar loja #BalançoGeral  https://t.co/DbOhmmFk2O,,pt,balancogeral,0,1,
1346428733880750084,1346428733880750084,2021-01-05 09:10:00,Decretada prisão preventiva de suspeitos de matar motorista de aplicativo #BalançoGeral  https://t.co/awMnnC3QjR,,pt,balancogeral,0,1,
1307412828781977603,1307412828781977603,2020-09-19 17:14:43,Boa tarde! O #CidadeAlerta está no ar! E o primeiro destaque deste sábado (19) é o homem que agrediu cinegrafista na delegacia após ser desmascarado  https://t.co/lsg9bN8GMM,,pt,cidadealerta,0,1,
1353758456742879234,1353758456742879234,2021-01-25 14:35:42,"Hoje na #AHoraDaVenenosa: saiba mais sobre Faustão, pra onde ele irá e o que vai acontecer após terminar contrato com emissora.  https://t.co/tv09vgcIKN",,pt,balancogeral,0,1,
1268669706262765568,1268669706262765568,2020-06-04 19:23:23,"Centro sendo depenado.  ""Cracudos estão  saqueando prédio na Av. venezuela. Em frente ao Instituto Nacional de Tecnologia. Estão vendendo os portões e oq tem dentro""  @PM_RJ @prefeitura_rio  https://t.co/LMtBNqW3Cz",,pt,RiodeNojeira,0,1,
1239135562482802690,1239130592727400449,2020-03-15 07:25:14,"@WillJosemir Bom dia, amigo!",,pt,PMERJ,1,0,
1309637527763062784,1309637527763062784,2020-09-25 20:34:53,"Boa noite, seguidores!  Nada é fácil nesta vida, não é mesmo? Mas saiba que tudo se descomplica quando se tem força e determinação.  Vá e vença!  📸#UPPRocinha - Estrada da Gávea  #PMERJ #Curta #Compartilhe #Comente  https://t.co/S9xNC5xvZt",,pt,PMERJ,0,1,
1296384171997384704,1296384171997384704,2020-08-20 06:50:46,Goleiro Bruno se envole em polêmica em jogo #BalançoGeral  https://t.co/HUnKOjAvr3,,pt,balancogeral,0,1,
1329179675512500235,1329179675512500235,2020-11-18 18:48:24,"Aluno da polícia militar confunde vizinho com ladrão e o mata. De acordo com a PM, ele não tinha porte de arma #CidadeAlerta  https://t.co/iwq49PxJBs",,pt,cidadealerta,0,1,
1284527689173532672,1284527689173532672,2020-07-18 13:37:21,AGORA: moradores deixam prédio na zona Norte de SP durante incêndio. Os bombeiros estão no local contendo as chamas #BalançoGeral  https://t.co/1eIsAFXdB2,,pt,balancogeral,0,1,
1356277675023867906,1356277675023867906,2021-02-01 13:26:10,Policiais resgatam garoto de 11 anos que era mantido acorrentado dentro de tonel pela família em SP. Veja o relato no #BalançoGeral  https://t.co/Ctwecp4B7D,,pt,balancogeral,0,1,
1228264181801066496,1228264181801066496,2020-02-14 07:26:15,"#Agora pela manhã, equipes da #CPP estão atuando no Complexo do Lins.  #Denuncie o paradeiro de criminosos, armas e drogas, ligue: 190 @PMERJ ou (21) 2253-1177 @DDalertaRio.  #PMERJ  https://t.co/17tYSxgar2",,pt,PMERJ,0,1,
1369479481769988097,1369479481769988097,2021-03-09 23:45:26,Domingo passado no Baviera em São João de Meriti.    Seremos campeões!  #covid19  https://t.co/XAWTjIBC2C,,pt,RiodeNojeira,0,1,
1295345509855617028,1295345509855617028,2020-08-17 10:03:30,Polícia Militar apreende mais uma arma de fogo de calibre restrito. Confira:  https://t.co/2a6haSwhih  https://t.co/wzQIA3r2xE,,pt,PMESP,0,1,
1231012214057979906,1230867869854052354,2020-02-21 21:25:57,@MonicaMartinsbr #VencemosJuntos,,und,PMERJ,1,0,1
1372927638625517572,1372861536910372866,2021-03-19 12:07:11,@flafiaux Assim seja!🙏🏻,,pt,PMERJ,1,0,
1311050739901501440,1311049499087900673,2020-09-29 18:10:29,"@rafaelpires01 Obrigado, amigo! Conte conosco!",,pt,PMERJ,1,0,
1232633181209120769,1232633181209120769,2020-02-26 08:47:06,Criminosos furtam celular de senhora e acabam presos logo em seguida. Veja mais:  https://t.co/reSIRVHYRn  https://t.co/SudfhvLPgi,,pt,PMESP,0,1,
1325451696659718146,1325451696659718146,2020-11-08 11:54:44,"Na manhã deste #domingo, policiais militares do #15BPM receberam denúncia de que um homem estaria efetuando disparos e ameaçando pessoas na Rua Décio de oliveira, em #Caxias. Imediatamente, os agentes foram ao local e o prenderam. Ele estava armado com um revólver .38. #PMERJ  https://t.co/EbWsAnmp8A",,pt,PMERJ,0,1,
1322897381403299841,1322159564826021889,2020-11-01 10:44:48,"@Investingcom I'm inviting you to Passfolio, an American broker I use to invest in the American market. Signup today and we'll each get up to $100 in free stock. Signup here.  https://t.co/WLA9xlOxRn",,en,alertario24hrs,1,1,
1308539683748687880,1308539683748687880,2020-09-22 19:52:26,"Um verdadeiro herói! Sargento MONTOVANI é recebe uma homenagem póstuma com a medalha ""Cruz de Sangue"". Veja mais:  https://t.co/yvvH5pOb52  https://t.co/04E4eMatdV",,pt,PMESP,0,1,
1337195739081027584,1337195739081027584,2020-12-10 21:41:22,"#EstamosNasRuas   Equipe da #UPPRocinha realiza o policiamento  preventivo na Estrada da Gávea com Via Ápia, na #ZonaSul do Rio. Precisou de ajuda? Conte com a #PMERJ!  #EuConfioNaPMERJ #ServireProteger  https://t.co/t8U880NwGj",,pt,PMERJ,0,1,
1301557452064907271,1301557452064907271,2020-09-03 13:27:32,👮🏽‍♂️ Oi! Vamos conversar?  #PMERJ #Conscientização #Ajuda #SetembroAmarelo  https://t.co/NAy65TGs7F,,pt,PMERJ,0,1,
1311793467182452736,1311793467182452736,2020-10-01 19:21:49,"Golpista: Mulher alugava chácara dos sonhos, mas na hora H... #CidadeAlerta  https://t.co/V4Q6Ic2b0k",,pt,cidadealerta,0,1,
1284596593476407296,1284596593476407296,2020-07-18 18:11:09,Médico é preso por suspeita de abuso sexual. O #CidadeAlerta fez uma reportagem especial com os detalhes desse crime. Veja!  https://t.co/E9UfW5mOTq,,pt,cidadealerta,0,1,
1324111125517094912,1324111125517094912,2020-11-04 19:07:47,https://t.co/X1CPFSqaLM  #brasilurgente  https://t.co/WusGKSIh7f,,und,brasilurgente,0,1,1
1301835148124659713,1301835148124659713,2020-09-04 07:51:00,Criança de 2 anos cai do 4º andar e padrasto é preso em flagrante #BalançoGeral  https://t.co/eyIlXxWUq2,,pt,balancogeral,0,1,
1291126057974865921,1291126057974865921,2020-08-05 18:36:54,"Após denúncia de abuso, mãe acaba com casamento #CidadeAlerta  https://t.co/Lhnq1a6RZL",,pt,cidadealerta,0,1,
1311239255918882816,1311049499087900673,2020-09-30 06:39:34,@CunhaLucare Obrigado!! 💙🙂,,pt,PMERJ,1,0,
1379885159718215681,1379885159718215681,2021-04-07 16:53:53,"""É um absurdo o que estão falando, nunca houve nada disso"", comenta viúva de Tom Veiga em vídeo exclusivo para o #CidadeAlerta  https://t.co/YQxu2YunWW",,pt,cidadealerta,0,1,
1308702047051579393,1308702047051579393,2020-09-23 06:37:37,IMPRESSIONANTE! Homem quase é atropelado após carro descontrolado bater em fusca #BalançoGeral  https://t.co/MHtUxWNKeR,,pt,balancogeral,0,1,
1330210451301470208,1330109105843875842,2020-11-21 15:04:20,@denydavilla @PM_RJ 👮🏾🚔,,und,PMERJ,1,0,1
1369988707923677187,1369988707923677187,2021-03-11 09:28:55,"Flamengo - Entrevista Coletiva  Michael - Empréstimo como opção:  ""Não acho que ser emprestado seja a melhor opção. Não cheguei aqui à toa. Trabalho muito todos os dias.""",,pt,alertario24hrs,0,0,
1325763714197426176,1325680420063735816,2020-11-09 08:34:35,"@TheMoonCarl @MMCrypto ● Bitcoin, Bitcoin Cash, Litecoin, FileCoin, Uniswap,Synthetix, Compound, Chainlink, Zcash and Ethereum. Open your FREE PASSFOLIO Account now. No bureaucracy ZERO fees and costs ● Acoount opened in 1 Minute.  ■ Create an account today.     https://t.co/WLA9xlOxRn",,en,alertario24hrs,1,,1
1298193699072028672,1298193699072028672,2020-08-25 06:41:11,Padre investigado por supostamente ter chefiado desvio de dinheiro de doação #BalançoGeral  https://t.co/wuONs2s0Wo,,pt,balancogeral,0,1,
1374705489502732292,1374705489502732292,2021-03-24 09:51:44,"Mais, na Coluna do Alcelmo no O Globo.  #covid19  https://t.co/oAYHrR64CY",,pt,RiodeNojeira,0,1,
1335927250462658560,1335901024939339780,2020-12-07 09:40:51,@ARAMI38584380 @zfabrogmailcom 💙👊🏻👮🏻‍♂️,,und,PMERJ,1,0,1
1305888607178313728,1305888607178313728,2020-09-15 12:18:00,"Agora: três pessoas gravemente feridas em desabamento de laje na zona leste de São Paulo. Há ainda uma quarta pessoa desaparecida. Veja ao vivo, no #BalançoGeral  https://t.co/GeEmT2a3ge",,pt,balancogeral,0,1,
1331747329091776519,1331746386686189568,2020-11-25 20:51:20,"@Thiago48035185 O nosso trabalho pode ser árduo, porém não é maior que a nossa determinação! Obrigado pelo apoio, Thiago!",,pt,PMERJ,1,0,
1240956098963800064,1240956098963800064,2020-03-20 07:59:24,"Criminoso em fuga atira contra policiais do #3BPM, é ferido e preso no bairro do Encantado, na Zona Norte da cidade. A pistola Glock usada por ele foi apreendida pela equipe policial. O criminoso, que tinha mandado de prisão em aberto, foi socorrido ao HMSF.  #PMERJ #Atuante  https://t.co/ut55YQcYKr",,pt,PMERJ,0,1,
1250112697280147458,1250112697280147458,2020-04-14 14:24:27,😱,,und,RiodeNojeira,0,0,1
1373331939889930247,1373331939889930247,2021-03-20 14:53:44,Na Praia não pode!!  https://t.co/GDXavLPWoL,,pt,alertario24hrs,0,1,
1334485607196856324,1334485607196856324,2020-12-03 10:12:16,MPRJ diz ao STF que cabe às polícias avaliar necessidade de operações em favelas.    https://t.co/t0JedgGzMF  https://t.co/SK2eksMZYj,,pt,alertario24hrs,0,1,
1331649113692180487,1331649113692180487,2020-11-25 14:21:04,"Imagens ao vivo, direto da Argentina: morre Diego Maradona, lenda do futebol mundial, aos 60 anos. #MorteMaradonaBG  https://t.co/vnemtnraPV",,pt,balancogeral,0,1,
1326839938206339072,1326839938206339072,2020-11-12 07:51:07,Ação da polícia com cães farejadores na região central de SP #BalançoGeral  https://t.co/OV1AA9VuAG,,pt,balancogeral,0,1,
1337911109131534336,1337911109131534336,2020-12-12 21:04:00,"* Abra agora sua conta DIGITAL GRÁTIS na HelloStake - Corretora Americana Investindo na bolsa de Nova York de forma SIMPLES e CORRETAGEM ZERO. Crie uma conta hoje e vc poderá receber acões GRÁTIS da NIKE,GoPro ou Dropbox.   &gt;&gt; Link:  https://t.co/Y2UUlyPu1k  https://t.co/AW56PypCSe",,pt,alertario24hrs,0,1,
1383215258873995265,1383215258873995265,2021-04-16 21:26:31,🇧🇷 | PGR cobra explicação dos 27 governadores para lentidão na vacinação contra Covid-19.   https://t.co/4sZn9iBnPz,,pt,alertario24hrs,0,1,
1239923086461472769,1239923086461472769,2020-03-17 11:34:35,"Um Sub-Oficial da PM identificado como Glauber Barroso Silva, de 40 anos, foi baleado na manhã desta terça-feira, em Jardim Sulacap, na Zona Oeste do Rio. As informações preliminares dão conta de que o agente pode ter sofrido uma tentativa de homicídio.",,pt,alertario24hrs,0,0,
1232097199007444992,1232097199007444992,2020-02-24 21:17:18,"👮🏻‍♂️📸 - Tá bem, tá bem... Podem deixar que vamos incluir a foto do #PoliciamentoNosBlocos em que vocês quatro aparecem. Mas não deixem de nos seguir e curtir nossas postagens, tudo bem?! 😃👇🏻  #BlocoDasDivas #PMERJ #AoLadoDaPopulação #CarnavalRJ  https://t.co/IVKRl3MoUV",,pt,PMERJ,0,1,
1327012578686603264,1326825638293106689,2020-11-12 19:17:08,"@MMCrypto ■ Bitcoin, Bitcoin Cash, Litecoin, FileCoin, Uniswap,Synthetix, Compound, Chainlink, Zcash and Ethereum. Open your FREE PASSFOLIO Account now. No bureaucracy ZERO fees and costs ■ Acoount opened in 1 Minute.  ● Create an account today.     https://t.co/WLA9xlOxRn",,en,alertario24hrs,1,,1
1341772998316093440,1341772998316093440,2020-12-23 12:49:46,Piloto de asa delta faz pouso de emergência e fica preso em uma árvore com 10 metros de altura #BalançoGeral  https://t.co/KuQo35gBbL,,pt,balancogeral,0,1,
1329879149486485512,1329878100751110146,2020-11-20 17:07:51,"@ueslei_vieira1 ■ Bitcoin, Bitcoin cash , Litecoin, Zcash e Ethereum. Abra agora sua conta GRÁTIS  na PASSFOLIO.  Sem Burocracia. Taxas e custos ZERO. Conta aberta em 1 minuto.   ● Crie uma conta hoje.  *Menu em Português*   &gt;&gt;&gt; Link:  https://t.co/QOlF2IdjkA LInk:  https://t.co/Yd7ohpNM2S",,pt,alertario24hrs,1,,1
1301164051653890048,1301154284252336128,2020-09-02 11:24:19,"Estão presentes os secretários de Estado da @PMERJ e da @PCERJ, os subsecretários de integração e de gestão operacional e o Delegado responsável pela Delegacia de Roubo e Furtos de Cargas.  Eles estão divulgando a estratégia do plano integrado de combate ao roubo de cargas.  https://t.co/gkZeOix19J",,pt,PMERJ,0,1,
